customerID,tenure,MonthlyCharges,service_count
2907-ILJBN,11,20.600000000000065,1
6345-FZOQH,69,19.899999999999935,1
3376-BMGFE,4,70.89999999999996,1
5997-OPVFA,72,89.04999999999993,8
3445-HXXGF,58,45.299999999999955,3
1159-WFSGR,16,20.3999999999999,1
7654-YWJUF,43,84.24999999999996,4
1875-QIVME,2,104.39999999999992,6
6727-IOTLZ,14,81.94999999999995,6
0691-JVSYA,53,94.84999999999991,4
5918-VUKWP,32,20.549999999999947,1
1744-JHKYS,34,24.699999999999996,2
2656-FMOKZ,15,74.44999999999996,2
2070-FNEXE,7,76.44999999999993,2
5947-SGKCL,15,105.35000000000002,6
3712-PKXZA,61,20.549999999999947,1
6317-YPKDH,1,29.949999999999903,1
6582-OIVSP,1,45.299999999999955,1
9367-WXLCH,8,84.49999999999994,3
5524-KHNJP,33,74.74999999999994,5
1918-ZBFQJ,13,79.24999999999994,3
1024-GUALD,1,24.799999999999926,0
4827-USJHP,20,51.79999999999998,2
8167-GJLRN,3,30.40000000000005,1
0956-SYCWG,13,19.649999999999956,1
8017-UVSZU,40,56.59999999999995,3
7100-FQPRV,43,71.89999999999995,5
2472-OVKUP,6,90.99999999999993,4
2984-RGEYA,69,19.749999999999886,1
9680-NIAUV,72,109.69999999999995,7
2146-EGVDT,59,19.30000000000004,1
2604-IJPDU,20,96.54999999999997,5
9178-JHUVJ,24,24.1000000000001,2
6168-YBYNP,59,111.34999999999988,7
7255-SSFBC,72,112.24999999999987,7
3645-DEYGF,1,20.750000000000114,1
9323-HGFWY,27,101.8999999999998,5
8544-GOQSH,14,80.04999999999994,3
3363-DTIVD,71,105.5499999999999,6
7018-WBJNK,13,78.29999999999995,2
9142-KZXOP,44,68.84999999999994,1
7674-YTAFD,33,79.94999999999995,3
6348-SNFUS,72,55.449999999999974,5
1285-OKIPP,1,79.89999999999995,2
7825-ECJRF,19,106.59999999999994,6
1347-KTTTA,64,102.44999999999989,6
7841-TZDMQ,2,45.999999999999964,1
4195-NZGTA,1,25.25000000000007,0
7157-SMCFK,61,19.749999999999886,1
4709-LKHYG,29,19.999999999999865,1
2504-DSHIH,23,86.79999999999994,3
0699-NDKJM,57,58.74999999999997,5
9286-BHDQG,72,45.24999999999996,4
0230-WEQUW,66,56.59999999999995,5
2040-LDIWQ,65,84.19999999999996,7
6496-JDSSB,8,79.99999999999994,2
9408-SSNVZ,4,70.14999999999996,1
4443-EMBNA,71,24.750000000000107,2
6469-MRVET,1,20.20000000000003,1
0742-MOABM,4,50.04999999999996,2
5961-VUSRV,12,19.34999999999986,1
6778-JFCMK,24,50.59999999999998,3
6341-JVQGF,31,81.14999999999995,6
2232-DMLXU,1,55.19999999999997,2
4811-JBUVU,30,89.89999999999995,4
0945-TSONX,47,85.29999999999994,7
2651-ZCBXV,54,107.99999999999989,7
3316-UWXUY,50,93.49999999999993,5
8937-RDTHP,1,84.59999999999992,3
7083-MIOPC,72,20.24999999999985,1
1984-GPTEH,29,25.15000000000014,2
1251-KRREG,2,54.39999999999996,3
0621-JFHOL,10,29.599999999999987,1
9903-LYSAB,18,73.14999999999995,2
0094-OIFMO,11,94.99999999999996,4
9227-UAQFT,16,19.749999999999886,1
7301-ABVAD,72,86.59999999999994,7
6614-FHDBO,72,109.19999999999999,7
7576-ASEJU,41,74.69999999999995,5
9058-HRZSV,65,94.39999999999995,5
4522-AKYLR,13,54.79999999999997,3
0221-WMXNQ,4,75.34999999999994,2
0303-UNCIP,41,64.99999999999996,4
9947-OTFQU,15,74.39999999999998,2
0322-YINQP,1,48.549999999999955,2
0959-WHOKV,42,98.99999999999996,6
4075-JFPGR,51,93.49999999999993,5
4629-NRXKX,2,70.39999999999998,1
9514-JDSKI,1,40.199999999999974,2
3282-ZISZV,32,83.69999999999993,7
3675-YDUPJ,10,19.850000000000122,1
4111-BNXIF,67,59.54999999999997,5
7017-VFHAY,61,115.0999999999999,8
6655-LHBYW,50,114.34999999999995,8
4959-JOSRX,2,44.59999999999998,1
5046-NUHWD,29,44.99999999999998,3
7273-TEFQD,3,41.14999999999996,2
3606-TWKGI,13,106.90000000000003,6
7529-ZDFXI,57,89.84999999999992,4
7605-BDWDC,31,49.84999999999998,4
1950-KSVVJ,45,113.29999999999991,8
0123-CRBRT,61,88.09999999999994,8
6292-TOSSS,50,24.899999999999856,2
3197-ARFOY,19,104.99999999999982,6
6323-AYBRX,59,19.34999999999986,1
7014-ZZXAW,71,24.25000000000015,2
4385-GZQXV,16,94.44999999999995,4
7633-MVPUY,57,59.74999999999996,4
6366-ZGQGL,1,24.799999999999926,0
4716-HHKQH,20,107.05000000000008,6
5940-AHUHD,1,70.59999999999995,1
6432-TWQLB,5,85.39999999999996,4
4484-GLZOU,52,105.04999999999993,6
3179-GBRWV,21,64.94999999999996,4
8645-KWHJO,14,54.99999999999995,4
4130-MZLCC,5,50.549999999999955,2
0314-TKOSI,6,55.14999999999997,3
8229-MYEJZ,10,51.19999999999996,2
2080-SRCDE,1,25.40000000000012,2
9577-WJVCQ,68,54.44999999999996,3
9512-UIBFX,18,95.15,4
6202-DYYFX,22,75.99999999999994,2
3808-HFKDE,20,44.349999999999966,1
5583-SXDAG,1,69.99999999999994,1
3488-PGMQJ,8,74.49999999999997,2
3580-REOAC,10,44.849999999999966,1
7534-BFESC,24,76.09999999999994,2
3727-OWVYD,35,61.19999999999997,4
2294-SALNE,23,86.79999999999994,4
4847-TAJYI,6,89.34999999999994,3
1563-IWQEX,12,19.700000000000074,1
8203-XJZRC,1,20.24999999999985,1
6556-DBKZF,71,76.04999999999994,2
6851-WEFYX,35,100.79999999999995,5
2985-JUUBZ,40,74.54999999999995,5
6390-DSAZX,1,73.59999999999994,2
0895-LMRSF,23,64.89999999999996,3
8098-LLAZX,4,95.4499999999998,4
8266-VBFQL,4,90.39999999999995,4
8181-YHCMF,68,60.29999999999995,5
2240-HSJQD,38,81.84999999999992,3
1248-DYXUB,52,24.799999999999926,2
0265-EDXBD,32,74.89999999999996,2
4115-BNPJY,29,75.54999999999994,5
3167-SNQPL,38,101.14999999999986,5
4091-TVOCN,48,78.74999999999994,6
1098-TDVUQ,1,19.249999999999922,1
7277-OZCGZ,22,89.04999999999993,4
1557-EMYVT,43,115.04999999999978,8
2799-ARNLO,5,69.34999999999997,1
7563-BIUPC,5,80.59999999999992,2
5027-YOCXN,51,110.04999999999986,7
3973-SKMLN,71,19.899999999999935,1
2321-OMBXY,38,80.29999999999995,6
2840-XANRC,24,93.14999999999995,4
6745-JEFZB,35,91.49999999999991,4
5020-ZSTTY,54,82.44999999999993,7
9880-TDQAC,72,59.999999999999964,5
8705-WZCYL,1,44.79999999999997,1
7102-JJVTX,9,48.59999999999998,2
8626-PTQGE,69,60.04999999999996,5
4983-CLMLV,52,102.69999999999987,6
5701-YVSVF,11,82.89999999999993,3
5804-LEPIM,2,70.34999999999994,1
5697-GOMBF,28,35.89999999999996,1
2739-CACDQ,17,82.64999999999995,3
9385-EHGDO,35,19.850000000000122,1
9498-FIMXL,8,19.20000000000011,1
2379-GYFLQ,46,94.90000000000003,5
0122-OAHPZ,7,73.84999999999995,2
2868-SNELZ,2,80.59999999999992,3
4322-RCYMT,68,75.79999999999995,6
6680-NENYN,43,104.59999999999978,6
2088-IEBAU,68,88.14999999999993,8
7982-VCELR,36,94.79999999999993,4
1343-EHPYB,63,103.39999999999999,6
6035-BXTTY,32,54.64999999999998,3
6885-PKOAM,71,85.74999999999994,8
7520-HQWJU,66,67.44999999999996,5
9639-BUJXT,63,20.500000000000128,1
5924-SNGKP,41,20.24999999999985,1
0021-IKXGC,1,72.09999999999994,2
2034-GDRCN,2,90.39999999999995,3
8966-SNIZF,70,19.450000000000088,1
6243-OZGFH,23,44.94999999999999,2
4654-DLAMQ,64,96.9999999999998,5
0513-RBGPE,37,62.799999999999955,5
5160-UXJED,17,44.59999999999998,1
4115-NZRKS,7,89.14999999999995,3
0219-YTZUE,4,84.79999999999994,4
0623-IIHUG,21,41.89999999999997,2
4572-DVCGN,10,80.24999999999996,2
3351-NGXYI,16,54.09999999999996,3
8984-EYLLL,64,105.2499999999998,6
9057-MSWCO,27,30.749999999999964,1
9833-TGFHX,42,97.10000000000005,5
9294-TDIPC,5,20.20000000000003,1
5229-DTFYB,41,98.7999999999998,5
0104-PPXDV,58,50.29999999999997,2
5176-LMJXE,47,20.549999999999947,1
3583-KRKMD,18,75.89999999999995,2
1010-DIAUQ,5,96.49999999999984,4
9069-LGEUL,23,59.949999999999974,3
7302-ZHMHP,1,19.14999999999999,1
9571-EDEBV,71,98.65000000000005,5
3520-FJGCV,72,112.5999999999998,8
6563-VRERX,33,20.600000000000065,1
0259-GBZSH,2,85.64999999999995,3
6122-EFVKN,24,35.74999999999998,2
2805-EDJPQ,56,99.74999999999991,6
6862-CQUMB,37,96.09999999999982,4
7156-MXBJE,43,85.09999999999992,7
6158-HDPXZ,1,25.35,0
9601-BRXPO,25,104.94999999999999,6
2863-IMQDR,61,89.64999999999995,8
5686-CMAWK,17,86.74999999999994,4
5651-CRHKQ,41,86.19999999999993,4
6905-NIQIN,1,50.64999999999998,2
8204-YJCLA,72,64.79999999999995,6
5167-ZFFMM,1,90.84999999999994,4
6583-SZVGP,48,108.09999999999982,6
4895-TMWIR,11,19.950000000000053,1
0533-BNWKF,55,85.44999999999996,4
1708-PBBOA,42,54.74999999999997,5
8782-LKFPK,44,90.39999999999995,4
5522-JBWMO,1,43.99999999999996,1
3597-MVHJT,27,95.59999999999985,4
9774-NRNAU,27,84.79999999999994,7
0224-RLWWD,2,44.29999999999997,1
9967-ATRFS,19,19.899999999999935,1
3951-NJCVI,42,95.04999999999978,4
2977-CEBSX,66,90.04999999999994,8
0177-PXBAT,33,109.8999999999998,7
6599-CEBNN,34,73.94999999999995,2
2519-ERQOJ,33,54.59999999999998,4
5876-QMYLD,23,20.049999999999983,1
2277-AXSDC,32,19.749999999999886,1
9442-JTWDL,11,20.049999999999983,1
0979-PHULV,69,99.4499999999998,5
3067-SVMTC,68,55.89999999999998,3
5495-GPSRW,20,19.700000000000074,1
7606-BPHHN,72,19.800000000000004,1
4742-DRORA,60,95.39999999999999,5
0111-KLBQG,32,93.94999999999992,4
4800-VHZKI,1,19.899999999999935,1
7989-CHGTL,1,19.599999999999838,1
0334-GDDSO,3,81.34999999999994,3
4163-NCJAK,46,24.45000000000001,2
5233-AOZUF,29,74.94999999999996,2
5973-EJGDP,51,87.34999999999994,5
1996-DBMUS,48,70.64999999999995,1
7916-VCCPB,16,73.24999999999994,2
4686-GEFRM,70,98.69999999999986,6
5249-QYHEX,40,24.799999999999926,2
0578-SKVMF,22,83.29999999999994,3
5564-NEMQO,1,75.29999999999993,2
2233-FAGXV,5,24.29999999999996,2
5605-IYGFG,7,69.84999999999995,1
7663-ZTEGJ,29,100.54999999999997,6
3935-TBRZZ,44,25.699999999999918,2
8111-BKVDS,10,40.699999999999974,3
2055-SIFSS,55,51.64999999999996,2
2806-MLNTI,52,105.10000000000005,6
8734-DKSTZ,10,85.94999999999995,3
4360-PNRQB,18,75.59999999999994,2
6152-ONASV,68,58.24999999999998,4
9063-ZGTUY,61,19.39999999999997,1
7781-HVGMK,72,65.19999999999996,6
2181-UAESM,2,53.449999999999974,3
2957-LOLHO,12,45.39999999999998,1
6048-NJXHX,41,19.749999999999886,1
2320-SLKMB,26,44.44999999999999,3
4980-URKXC,36,20.850000000000044,1
4376-KFVRS,72,114.04999999999986,8
5886-VLQVU,35,89.84999999999992,4
3577-AMVUX,1,55.04999999999995,3
0771-WLCLA,16,112.95,7
5628-RKIFK,49,101.5499999999999,5
0206-TBWLC,54,114.65000000000005,8
2937-FTHUR,18,64.79999999999995,4
1910-FMXJM,36,80.39999999999995,2
7752-XUSCI,60,105.8999999999998,6
4110-PFEUZ,1,69.54999999999994,1
0732-OCQOC,52,25.049999999999905,2
5168-MSWXT,8,94.74999999999991,4
1090-ESELR,72,105.50000000000009,6
8592-PLTMQ,64,24.699999999999996,2
5760-WRAHC,22,69.74999999999996,5
8847-GEOOQ,60,60.19999999999995,5
0256-LTHVJ,28,81.04999999999995,2
4785-FCIFB,61,24.3999999999999,2
8313-NDOIA,24,104.14999999999993,6
5149-CUZUJ,28,92.89999999999993,5
0942-KOWSM,30,80.79999999999994,6
4237-CLSMM,2,19.999999999999865,1
1452-VOQCH,1,75.09999999999995,2
4719-UMSIY,6,19.649999999999956,1
6614-VBEGU,24,69.44999999999995,4
0880-TKATG,4,101.14999999999986,5
3811-VBYBZ,7,99.80000000000003,5
1480-BKXGA,72,116.05000000000001,8
2996-XAUVF,70,40.04999999999998,2
9076-AXYIK,64,102.09999999999997,6
5968-XQIVE,72,89.69999999999993,4
8896-RAZCR,44,19.899999999999935,1
4640-UHDOS,13,55.949999999999974,2
4933-IKULF,17,20.649999999999878,1
3583-EKAPL,1,54.99999999999995,2
1304-BCCFO,9,70.04999999999994,4
4104-PVRPS,24,53.599999999999966,3
9399-APLBT,1,74.69999999999995,2
2359-KMGLI,24,80.24999999999996,3
3780-DDGSE,35,76.04999999999994,5
4431-EDMIQ,7,75.69999999999993,6
0306-JAELE,5,96.09999999999982,4
6227-HWPWX,15,68.99999999999996,1
0486-LGCCH,11,19.649999999999956,1
0447-BEMNG,48,45.299999999999955,3
4612-SSVHJ,20,81.44999999999996,2
5168-MQQCA,72,108.49999999999986,7
5949-XIKAE,8,83.54999999999995,3
7971-HLVXI,72,84.49999999999994,3
9094-AZPHK,15,100.14999999999995,5
3649-JPUGY,72,88.59999999999994,7
4472-LVYGI,0,52.549999999999955,4
8372-JUXUI,1,74.34999999999995,2
3552-CTCYF,63,104.79999999999995,6
6778-YSNIH,2,58.99999999999995,3
0388-EOPEX,2,74.39999999999998,2
5756-OZRIO,61,64.04999999999995,4
6579-JPICP,1,20.3999999999999,1
8205-OTCHB,22,43.749999999999986,3
4134-BSXLX,28,60.89999999999996,4
0505-SPOOW,70,19.800000000000004,1
6235-VDHOM,5,28.450000000000017,1
7783-YKGDV,12,99.69999999999979,6
4374-YMUSQ,34,116.24999999999989,8
4513-CXYIX,71,80.69999999999995,3
3957-HHLMR,70,65.19999999999996,4
7803-XOCCZ,52,84.04999999999994,4
5736-YEJAX,69,79.44999999999996,7
5609-CEBID,20,94.09999999999994,5
8981-FJGLA,11,77.99999999999994,3
7218-HKQFK,2,94.19999999999993,4
4636-QRJKY,6,80.49999999999993,3
1135-LMECX,1,19.850000000000122,1
4332-MUOEZ,20,94.29999999999993,5
8535-SFUTN,61,106.44999999999987,6
5956-VKDTT,5,74.34999999999995,2
8677-HDZEE,56,105.44999999999996,6
2475-MROZF,30,94.99999999999996,6
9412-GHEEC,40,104.79999999999995,6
3482-ABPKK,28,54.299999999999976,3
6705-LXORM,5,70.04999999999994,1
0257-ZESQC,27,75.19999999999995,2
7531-GQHME,12,20.049999999999983,1
5174-ITUMV,67,105.39999999999984,6
4109-CYRBD,29,51.599999999999966,2
0913-XWSCN,55,85.49999999999996,3
6825-UYPFK,23,75.59999999999994,2
8397-MVTAZ,34,100.05000000000001,5
0750-EBAIU,52,91.24999999999994,4
8606-CIQUL,72,115.74999999999991,8
3571-DPYUH,58,94.69999999999993,5
7601-GNDYK,35,19.599999999999838,1
0356-OBMAC,56,99.89999999999995,6
8067-NIOYM,24,21.100000000000023,1
1403-GYAFU,70,20.049999999999983,1
4234-XTNEA,2,79.94999999999995,2
1297-VQDRP,68,107.15,6
9282-IZGQK,1,84.99999999999993,3
5348-CAGXB,12,89.54999999999993,4
0621-HJWXJ,63,81.54999999999995,3
5844-QVTAT,33,58.44999999999996,4
8905-IAZPF,69,95.64999999999998,4
5394-MEITZ,60,80.59999999999992,6
6859-QNXIQ,72,113.10000000000005,8
2782-LFZVW,11,58.94999999999995,3
2866-IKBTM,1,19.550000000000026,1
1342-JPNKI,10,86.04999999999994,3
2817-NTQDO,13,45.54999999999997,3
7129-AZJDE,34,78.94999999999996,2
6986-IJDHX,39,86.29999999999993,3
2560-PPCHE,65,105.04999999999993,6
4676-MQUEA,50,101.8999999999998,6
8138-EALND,15,19.749999999999886,1
3580-HYCSP,72,110.29999999999984,7
1352-HNSAW,72,115.59999999999985,8
2075-PUEPR,55,19.34999999999986,1
1982-FEBTD,23,25.599999999999987,2
5301-GAUUY,32,80.34999999999995,3
5791-KAJFD,56,68.74999999999994,5
2654-VBVPB,1,19.899999999999935,1
1154-HYWWO,38,70.59999999999995,5
2501-XWWTZ,11,70.19999999999996,1
3716-UVSPD,1,49.299999999999955,2
6815-ABQFQ,56,107.24999999999994,6
7343-EOBEU,3,23.600000000000136,2
3701-SFMUH,7,69.69999999999996,4
6103-LIANB,59,99.49999999999993,5
7319-VENRZ,7,64.29999999999995,4
5846-NEQVZ,71,70.84999999999994,5
6967-QIQRV,15,101.8999999999998,5
5781-RFZRP,71,73.49999999999994,6
0939-YAPAF,35,100.24999999999987,5
0308-IVGOK,11,40.39999999999996,3
7293-LSCDV,60,19.249999999999922,1
7025-WCBNE,47,59.599999999999966,4
5756-JYOJT,11,64.89999999999996,4
4710-FDUIZ,56,100.29999999999998,5
6030-REHUX,28,110.84999999999991,7
9548-LIGTA,61,81.04999999999995,6
5150-LJNSR,31,98.04999999999986,5
8270-RKSAP,9,70.49999999999996,1
6522-YRBXD,35,94.54999999999994,5
2640-LYMOV,2,19.649999999999956,1
1218-VKFPE,12,18.999999999999943,1
3627-FHKBK,1,75.29999999999993,2
2865-TCHJW,4,89.19999999999995,4
1423-BMPBQ,1,18.999999999999943,1
2393-DIVAI,3,19.999999999999865,1
5192-EBGOV,1,85.69999999999993,3
4568-KNYWR,52,63.24999999999996,4
8752-IMQOS,5,20.1000000000001,1
0742-LAFQK,72,99.15,6
0795-LAFGP,71,90.39999999999995,8
0619-OLYUR,72,111.89999999999995,7
5512-IDZEI,46,24.899999999999856,2
0459-SPZHJ,63,83.49999999999994,7
0215-BQKGS,30,84.29999999999995,4
9244-ZVAPM,1,45.599999999999966,1
0719-SYFRB,12,61.64999999999996,5
8208-EUMTE,16,54.849999999999966,5
5172-MIGPM,4,65.54999999999995,4
1710-RCXUS,51,90.34999999999992,4
0374-FIUCA,65,20.3999999999999,1
5839-SUYVZ,16,74.54999999999995,2
5173-ZXXXL,2,19.950000000000053,1
1096-ADRUX,66,74.24999999999996,2
2001-MCUUW,46,108.6499999999999,7
2731-GJRDG,32,109.5499999999999,7
4723-BEGSG,72,86.64999999999995,7
6516-NKQBO,38,80.99999999999996,6
8672-OAUPW,51,47.84999999999997,2
8207-DMRVL,72,114.54999999999981,8
3419-SNJJD,65,105.2499999999998,6
6543-CPZMK,9,29.949999999999903,1
4765-OXPPD,9,64.99999999999996,5
2804-ETQDK,66,20.549999999999947,1
6689-VRRTK,44,109.79999999999987,7
7138-GIRSH,50,69.49999999999994,5
9396-ZSFLL,15,48.849999999999966,2
6464-KEXXH,8,25.25000000000007,0
7134-MJPDY,66,102.84999999999991,6
5240-CAOYT,57,87.54999999999995,5
4059-IIEBK,7,78.54999999999993,3
4881-JVQOD,10,34.550000000000104,1
0516-UXRMT,62,92.04999999999994,5
4851-BQDNX,40,85.04999999999993,3
5148-HKFIR,20,19.700000000000074,1
1009-IRMNA,7,19.999999999999865,1
3003-CMDUU,25,95.15,4
5016-IBERQ,23,84.24999999999996,4
6797-UCJHZ,66,104.59999999999978,6
2469-DTSGX,72,111.64999999999998,7
4554-YGZIH,49,90.04999999999994,4
5099-BAILX,43,110.74999999999999,7
9931-KGHOA,46,54.99999999999995,3
1775-KWJKQ,72,89.84999999999992,8
7665-VIGUD,10,20.35000000000008,1
9411-TPQQV,40,54.549999999999955,4
7207-RMRDB,65,105.50000000000009,6
7954-MLBUN,31,99.4499999999998,5
2077-DDHJK,68,70.89999999999996,6
4913-EHYUI,56,104.54999999999997,6
0195-IESCP,10,85.24999999999994,3
9574-BOSMD,68,25.40000000000012,2
4580-TMHJU,43,56.149999999999956,2
0970-ETWGE,1,89.54999999999993,3
4908-XAXAY,49,89.84999999999992,4
8404-VLQFB,15,25.25000000000007,2
1626-ERCMM,20,94.54999999999994,4
0887-HJGAR,1,45.69999999999999,1
2391-IPLOP,50,69.64999999999996,5
5644-PDMZC,2,89.49999999999993,4
3509-GWQGF,24,69.99999999999994,1
9576-ANLXO,3,69.54999999999994,1
2024-BASKD,1,74.59999999999995,2
5845-BZZIB,35,20.1000000000001,1
1140-UKVZG,17,24.799999999999926,2
4160-AMJTL,8,19.649999999999956,1
5183-SNMJQ,10,95.0999999999999,4
8100-PNJMH,68,88.84999999999994,8
7838-LAZFO,45,78.79999999999994,6
4464-JCOLN,2,19.850000000000122,1
2085-JVGAD,37,20.35000000000008,1
5650-VDUDS,4,24.25000000000015,0
8095-WANWK,10,45.24999999999996,1
3030-ZKIWL,1,20.049999999999983,1
9565-FLVCG,65,69.54999999999994,5
